,Iteration,Fitness,FEvals,Time,State,schedule_type,schedule_init_temp,schedule_decay,schedule_min_temp,schedule_current_value,Temperature,max_iters
64,600,1216.387970558657,725,0.22300300000006246,"[np.int64(32), np.int64(16), np.int64(40), np.int64(44), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(34), np.int64(4), np.int64(15), np.int64(29), np.int64(9), np.int64(17), np.int64(11), np.int64(47), np.int64(26), np.int64(33), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(21), np.int64(3), np.int64(24), np.int64(41), np.int64(39), np.int64(37), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(7), np.int64(12), np.int64(0), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(10), np.int64(28), np.int64(22), np.int64(19)]",geometric,50,0.99,0.001,49.88806273452078,50,1250
65,650,1188.7707772777862,777,0.24387695899986284,"[np.int64(32), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(34), np.int64(4), np.int64(15), np.int64(21), np.int64(9), np.int64(17), np.int64(11), np.int64(47), np.int64(26), np.int64(33), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(29), np.int64(3), np.int64(24), np.int64(41), np.int64(39), np.int64(37), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(7), np.int64(12), np.int64(0), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(10), np.int64(44), np.int64(22), np.int64(19)]",geometric,50,0.99,0.001,49.87759780070528,50,1250
66,700,1164.0885937723883,830,0.26804133399946295,"[np.int64(32), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(34), np.int64(4), np.int64(39), np.int64(21), np.int64(3), np.int64(17), np.int64(11), np.int64(47), np.int64(26), np.int64(33), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(24), np.int64(41), np.int64(15), np.int64(37), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(7), np.int64(12), np.int64(0), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(44), np.int64(10), np.int64(22), np.int64(19)]",geometric,50,0.99,0.001,49.86548599388868,50,1250
67,750,1150.8640151261225,883,0.2964297499993336,"[np.int64(32), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(34), np.int64(4), np.int64(39), np.int64(24), np.int64(3), np.int64(15), np.int64(11), np.int64(0), np.int64(26), np.int64(33), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(41), np.int64(17), np.int64(37), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(7), np.int64(12), np.int64(47), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(44), np.int64(10), np.int64(22), np.int64(19)]",geometric,50,0.99,0.001,49.85126074616279,50,1250
68,800,1117.7096172625927,935,0.317102958999385,"[np.int64(32), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(34), np.int64(4), np.int64(33), np.int64(24), np.int64(3), np.int64(15), np.int64(11), np.int64(0), np.int64(26), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(41), np.int64(17), np.int64(37), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(7), np.int64(12), np.int64(47), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(44), np.int64(10), np.int64(19), np.int64(22)]",geometric,50,0.99,0.001,49.84090409138949,50,1250
69,850,1105.2601069475752,987,0.3367342089995873,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(33), np.int64(24), np.int64(3), np.int64(15), np.int64(11), np.int64(0), np.int64(26), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(41), np.int64(17), np.int64(37), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(7), np.int64(12), np.int64(47), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(44), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.83107141835859,50,1250
70,900,1095.5332823438323,1039,0.3626920839997183,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(33), np.int64(24), np.int64(37), np.int64(15), np.int64(11), np.int64(0), np.int64(7), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(41), np.int64(17), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(26), np.int64(12), np.int64(47), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(44), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.81807291689611,50,1250
71,950,1063.3849104131948,1090,0.38404095899932145,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(33), np.int64(24), np.int64(41), np.int64(15), np.int64(11), np.int64(0), np.int64(7), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(31), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(37), np.int64(17), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(26), np.int64(12), np.int64(47), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(44), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.80738493025719,50,1250
72,1000,1060.2443970619,1142,0.4059382089999417,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(26), np.int64(24), np.int64(41), np.int64(15), np.int64(11), np.int64(0), np.int64(7), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(44), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(37), np.int64(17), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(33), np.int64(12), np.int64(47), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(31), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.79642479019449,50,1250
73,1050,1060.2443970619,1192,0.43135337500007154,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(45), np.int64(5), np.int64(48), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(26), np.int64(24), np.int64(41), np.int64(15), np.int64(11), np.int64(0), np.int64(7), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(44), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(37), np.int64(17), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(33), np.int64(12), np.int64(47), np.int64(6), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(31), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.783706866245744,50,1250
74,1100,1010.8570359323166,1245,0.4622397919993091,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(48), np.int64(5), np.int64(45), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(26), np.int64(24), np.int64(41), np.int64(15), np.int64(11), np.int64(0), np.int64(33), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(44), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(37), np.int64(17), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(6), np.int64(12), np.int64(47), np.int64(7), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(31), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.76825546283459,50,1250
75,1150,1010.8570359323166,1295,0.4853082089994132,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(48), np.int64(5), np.int64(45), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(26), np.int64(24), np.int64(41), np.int64(15), np.int64(11), np.int64(0), np.int64(33), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(44), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(37), np.int64(17), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(6), np.int64(12), np.int64(47), np.int64(7), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(31), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.75671826227702,50,1250
76,1200,1010.8570359323166,1340,0.51445616699948,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(48), np.int64(5), np.int64(45), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(26), np.int64(24), np.int64(41), np.int64(15), np.int64(11), np.int64(0), np.int64(33), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(44), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(37), np.int64(17), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(6), np.int64(12), np.int64(47), np.int64(7), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(31), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.742144327306214,50,1250
77,1250,1010.8570359323166,1340,0.51445616699948,"[np.int64(19), np.int64(16), np.int64(40), np.int64(28), np.int64(48), np.int64(5), np.int64(45), np.int64(13), np.int64(14), np.int64(18), np.int64(4), np.int64(34), np.int64(26), np.int64(24), np.int64(41), np.int64(15), np.int64(11), np.int64(0), np.int64(33), np.int64(39), np.int64(25), np.int64(42), np.int64(20), np.int64(2), np.int64(44), np.int64(36), np.int64(43), np.int64(29), np.int64(9), np.int64(21), np.int64(37), np.int64(17), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(6), np.int64(12), np.int64(47), np.int64(7), np.int64(30), np.int64(35), np.int64(46), np.int64(27), np.int64(1), np.int64(31), np.int64(10), np.int64(32), np.int64(22)]",geometric,50,0.99,0.001,49.742144327306214,50,1250
78,0,2761.0200486267336,0,8.649999927001772e-05,"[np.int64(13), np.int64(39), np.int64(30), np.int64(45), np.int64(17), np.int64(48), np.int64(26), np.int64(25), np.int64(32), np.int64(19), np.int64(12), np.int64(4), np.int64(37), np.int64(8), np.int64(3), np.int64(6), np.int64(41), np.int64(46), np.int64(47), np.int64(15), np.int64(9), np.int64(16), np.int64(24), np.int64(34), np.int64(31), np.int64(0), np.int64(44), np.int64(27), np.int64(33), np.int64(5), np.int64(29), np.int64(11), np.int64(36), np.int64(1), np.int64(21), np.int64(2), np.int64(43), np.int64(35), np.int64(23), np.int64(40), np.int64(10), np.int64(22), np.int64(18), np.int64(49), np.int64(20), np.int64(7), np.int64(42), np.int64(14), np.int64(28), np.int64(38)]",geometric,100,0.99,0.001,99.99991306463339,100,1250
79,50,2492.492863978202,92,0.02004670799942687,"[np.int64(31), np.int64(20), np.int64(11), np.int64(41), np.int64(4), np.int64(47), np.int64(7), np.int64(46), np.int64(30), np.int64(18), np.int64(2), np.int64(17), np.int64(23), np.int64(43), np.int64(1), np.int64(45), np.int64(39), np.int64(25), np.int64(9), np.int64(40), np.int64(44), np.int64(5), np.int64(13), np.int64(24), np.int64(21), np.int64(3), np.int64(48), np.int64(27), np.int64(37), np.int64(8), np.int64(32), np.int64(26), np.int64(35), np.int64(0), np.int64(29), np.int64(33), np.int64(6), np.int64(36), np.int64(16), np.int64(15), np.int64(10), np.int64(38), np.int64(28), np.int64(49), np.int64(22), np.int64(12), np.int64(34), np.int64(14), np.int64(19), np.int64(42)]",geometric,100,0.99,0.001,99.97985441468047,100,1250
80,100,2256.2262958102406,174,0.04240358299921354,"[np.int64(3), np.int64(19), np.int64(0), np.int64(41), np.int64(33), np.int64(26), np.int64(7), np.int64(17), np.int64(11), np.int64(20), np.int64(2), np.int64(9), np.int64(28), np.int64(43), np.int64(1), np.int64(12), np.int64(39), np.int64(29), np.int64(30), np.int64(27), np.int64(14), np.int64(5), np.int64(13), np.int64(24), np.int64(21), np.int64(18), np.int64(16), np.int64(40), np.int64(37), np.int64(8), np.int64(10), np.int64(25), np.int64(35), np.int64(38), np.int64(44), np.int64(4), np.int64(6), np.int64(48), np.int64(45), np.int64(22), np.int64(31), np.int64(36), np.int64(23), np.int64(49), np.int64(15), np.int64(47), np.int64(34), np.int64(32), np.int64(46), np.int64(42)]",geometric,100,0.99,0.001,99.95739205471085,100,1250
81,150,2034.8203690736075,249,0.06394929099951696,"[np.int64(33), np.int64(19), np.int64(49), np.int64(41), np.int64(3), np.int64(42), np.int64(20), np.int64(47), np.int64(48), np.int64(46), np.int64(2), np.int64(12), np.int64(35), np.int64(43), np.int64(1), np.int64(9), np.int64(39), np.int64(30), np.int64(29), np.int64(27), np.int64(14), np.int64(5), np.int64(13), np.int64(28), np.int64(21), np.int64(7), np.int64(0), np.int64(24), np.int64(34), np.int64(31), np.int64(10), np.int64(25), np.int64(8), np.int64(38), np.int64(37), np.int64(4), np.int64(6), np.int64(11), np.int64(18), np.int64(22), np.int64(44), np.int64(36), np.int64(23), np.int64(17), np.int64(15), np.int64(45), np.int64(16), np.int64(32), np.int64(40), np.int64(26)]",geometric,100,0.99,0.001,99.93574946428826,100,1250
82,200,1776.3506557497158,316,0.09226562499952706,"[np.int64(33), np.int64(42), np.int64(49), np.int64(41), np.int64(3), np.int64(27), np.int64(45), np.int64(28), np.int64(48), np.int64(20), np.int64(2), np.int64(46), np.int64(35), np.int64(43), np.int64(1), np.int64(10), np.int64(39), np.int64(30), np.int64(36), np.int64(31), np.int64(14), np.int64(5), np.int64(13), np.int64(47), np.int64(11), np.int64(7), np.int64(21), np.int64(24), np.int64(34), np.int64(32), np.int64(9), np.int64(17), np.int64(8), np.int64(38), np.int64(37), np.int64(26), np.int64(6), np.int64(0), np.int64(18), np.int64(22), np.int64(44), np.int64(29), np.int64(23), np.int64(25), np.int64(15), np.int64(12), np.int64(16), np.int64(40), np.int64(19), np.int64(4)]",geometric,100,0.99,0.001,99.90731292912831,100,1250
83,250,1703.2719432740246,379,0.11399729099957767,"[np.int64(12), np.int64(42), np.int64(2), np.int64(41), np.int64(3), np.int64(27), np.int64(45), np.int64(14), np.int64(44), np.int64(20), np.int64(49), np.int64(30), np.int64(1), np.int64(46), np.int64(35), np.int64(29), np.int64(39), np.int64(43), np.int64(36), np.int64(31), np.int64(28), np.int64(5), np.int64(13), np.int64(47), np.int64(15), np.int64(7), np.int64(21), np.int64(10), np.int64(34), np.int64(11), np.int64(9), np.int64(17), np.int64(8), np.int64(38), np.int64(37), np.int64(26), np.int64(6), np.int64(0), np.int64(4), np.int64(22), np.int64(33), np.int64(24), np.int64(23), np.int64(25), np.int64(32), np.int64(48), np.int64(16), np.int64(40), np.int64(19), np.int64(18)]",geometric,100,0.99,0.001,99.88549450154007,100,1250
84,300,1616.824236089673,435,0.1429614999997284,"[np.int64(12), np.int64(42), np.int64(49), np.int64(41), np.int64(3), np.int64(27), np.int64(45), np.int64(14), np.int64(44), np.int64(20), np.int64(2), np.int64(30), np.int64(1), np.int64(46), np.int64(35), np.int64(29), np.int64(39), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(5), np.int64(32), np.int64(47), np.int64(15), np.int64(7), np.int64(21), np.int64(10), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(8), np.int64(38), np.int64(37), np.int64(24), np.int64(6), np.int64(0), np.int64(4), np.int64(22), np.int64(33), np.int64(26), np.int64(23), np.int64(25), np.int64(13), np.int64(40), np.int64(16), np.int64(28), np.int64(19), np.int64(18)]",geometric,100,0.99,0.001,99.85642206297479,100,1250
85,350,1494.0912991122668,492,0.16582158299934235,"[np.int64(15), np.int64(39), np.int64(49), np.int64(41), np.int64(3), np.int64(27), np.int64(13), np.int64(14), np.int64(44), np.int64(20), np.int64(10), np.int64(42), np.int64(46), np.int64(1), np.int64(35), np.int64(29), np.int64(30), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(5), np.int64(32), np.int64(47), np.int64(12), np.int64(25), np.int64(21), np.int64(2), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(8), np.int64(38), np.int64(37), np.int64(24), np.int64(6), np.int64(0), np.int64(4), np.int64(22), np.int64(33), np.int64(26), np.int64(23), np.int64(7), np.int64(45), np.int64(40), np.int64(16), np.int64(28), np.int64(19), np.int64(18)]",geometric,100,0.99,0.001,99.83348253434096,100,1250
86,400,1472.637284080016,544,0.1919850829999632,"[np.int64(15), np.int64(39), np.int64(49), np.int64(41), np.int64(3), np.int64(27), np.int64(13), np.int64(14), np.int64(44), np.int64(21), np.int64(10), np.int64(42), np.int64(46), np.int64(1), np.int64(35), np.int64(29), np.int64(30), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(5), np.int64(32), np.int64(47), np.int64(12), np.int64(25), np.int64(20), np.int64(2), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(8), np.int64(38), np.int64(23), np.int64(24), np.int64(6), np.int64(0), np.int64(4), np.int64(22), np.int64(33), np.int64(26), np.int64(37), np.int64(7), np.int64(45), np.int64(40), np.int64(16), np.int64(28), np.int64(19), np.int64(18)]",geometric,100,0.99,0.001,99.80723457535174,100,1250
87,450,1331.7701884078797,601,0.21645108299981075,"[np.int64(15), np.int64(39), np.int64(49), np.int64(41), np.int64(37), np.int64(42), np.int64(13), np.int64(14), np.int64(2), np.int64(21), np.int64(10), np.int64(30), np.int64(46), np.int64(1), np.int64(29), np.int64(35), np.int64(27), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(7), np.int64(32), np.int64(47), np.int64(12), np.int64(25), np.int64(20), np.int64(3), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(8), np.int64(38), np.int64(23), np.int64(24), np.int64(6), np.int64(0), np.int64(4), np.int64(22), np.int64(33), np.int64(26), np.int64(44), np.int64(5), np.int64(45), np.int64(40), np.int64(16), np.int64(28), np.int64(19), np.int64(18)]",geometric,100,0.99,0.001,99.78269584009247,100,1250
88,500,1292.7877690008675,654,0.24559612499979266,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(39), np.int64(42), np.int64(13), np.int64(14), np.int64(2), np.int64(21), np.int64(10), np.int64(30), np.int64(46), np.int64(1), np.int64(29), np.int64(35), np.int64(27), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(7), np.int64(32), np.int64(47), np.int64(12), np.int64(25), np.int64(20), np.int64(18), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(8), np.int64(38), np.int64(23), np.int64(3), np.int64(6), np.int64(0), np.int64(4), np.int64(22), np.int64(33), np.int64(26), np.int64(44), np.int64(5), np.int64(45), np.int64(40), np.int64(16), np.int64(28), np.int64(19), np.int64(24)]",geometric,100,0.99,0.001,99.75347202651032,100,1250
89,550,1251.2483949386503,708,0.27427808299944445,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(39), np.int64(42), np.int64(13), np.int64(14), np.int64(2), np.int64(21), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(29), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(7), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(20), np.int64(22), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(8), np.int64(38), np.int64(23), np.int64(3), np.int64(6), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(45), np.int64(40), np.int64(16), np.int64(28), np.int64(32), np.int64(24)]",geometric,100,0.99,0.001,99.72472090454282,100,1250
90,600,1205.9023052772945,761,0.3018224580000606,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(39), np.int64(42), np.int64(14), np.int64(7), np.int64(2), np.int64(21), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(29), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(13), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(20), np.int64(24), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(8), np.int64(38), np.int64(23), np.int64(3), np.int64(6), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(45), np.int64(40), np.int64(16), np.int64(28), np.int64(32), np.int64(22)]",geometric,100,0.99,0.001,99.69711790900011,100,1250
91,650,1205.9023052772945,811,0.3250499999994645,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(39), np.int64(42), np.int64(14), np.int64(7), np.int64(2), np.int64(21), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(29), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(13), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(20), np.int64(24), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(8), np.int64(38), np.int64(23), np.int64(3), np.int64(6), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(45), np.int64(40), np.int64(16), np.int64(28), np.int64(32), np.int64(22)]",geometric,100,0.99,0.001,99.67384687172826,100,1250
92,700,1180.7186336626655,863,0.357322457999544,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(39), np.int64(42), np.int64(32), np.int64(7), np.int64(2), np.int64(21), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(29), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(31), np.int64(48), np.int64(13), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(20), np.int64(24), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(6), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(45), np.int64(40), np.int64(16), np.int64(28), np.int64(14), np.int64(22)]",geometric,100,0.99,0.001,99.64152299740319,100,1250
93,750,1159.757167266992,915,0.3888005829994654,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(39), np.int64(42), np.int64(32), np.int64(7), np.int64(2), np.int64(21), np.int64(10), np.int64(30), np.int64(46), np.int64(35), np.int64(29), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(31), np.int64(45), np.int64(13), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(20), np.int64(6), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(24), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(48), np.int64(40), np.int64(16), np.int64(28), np.int64(14), np.int64(22)]",geometric,100,0.99,0.001,99.61000482031082,100,1250
94,800,1138.5992460921075,966,0.41466133299945795,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(39), np.int64(42), np.int64(32), np.int64(7), np.int64(2), np.int64(21), np.int64(10), np.int64(29), np.int64(46), np.int64(35), np.int64(30), np.int64(1), np.int64(27), np.int64(43), np.int64(36), np.int64(31), np.int64(45), np.int64(13), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(20), np.int64(6), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(24), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(48), np.int64(40), np.int64(16), np.int64(28), np.int64(14), np.int64(22)]",geometric,100,0.99,0.001,99.5841186255387,100,1250
95,850,1133.0276727521277,1017,0.4413202910000109,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(39), np.int64(42), np.int64(32), np.int64(7), np.int64(2), np.int64(21), np.int64(10), np.int64(29), np.int64(46), np.int64(35), np.int64(30), np.int64(1), np.int64(27), np.int64(36), np.int64(43), np.int64(31), np.int64(45), np.int64(13), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(20), np.int64(6), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(24), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(48), np.int64(40), np.int64(16), np.int64(28), np.int64(14), np.int64(22)]",geometric,100,0.99,0.001,99.55744047922768,100,1250
96,900,1130.6865532711408,1068,0.466551083000013,"[np.int64(15), np.int64(37), np.int64(49), np.int64(41), np.int64(20), np.int64(42), np.int64(32), np.int64(7), np.int64(2), np.int64(21), np.int64(10), np.int64(29), np.int64(46), np.int64(35), np.int64(30), np.int64(1), np.int64(27), np.int64(36), np.int64(43), np.int64(31), np.int64(45), np.int64(13), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(39), np.int64(6), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(24), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(48), np.int64(40), np.int64(16), np.int64(28), np.int64(14), np.int64(22)]",geometric,100,0.99,0.001,99.53219810980059,100,1250
97,950,1127.7444524799243,1119,0.49396691599940823,"[np.int64(15), np.int64(37), np.int64(24), np.int64(41), np.int64(20), np.int64(42), np.int64(32), np.int64(7), np.int64(2), np.int64(21), np.int64(10), np.int64(29), np.int64(46), np.int64(35), np.int64(30), np.int64(1), np.int64(27), np.int64(36), np.int64(43), np.int64(31), np.int64(45), np.int64(13), np.int64(19), np.int64(33), np.int64(12), np.int64(25), np.int64(39), np.int64(6), np.int64(34), np.int64(11), np.int64(17), np.int64(9), np.int64(3), np.int64(38), np.int64(23), np.int64(8), np.int64(49), np.int64(0), np.int64(4), np.int64(18), np.int64(47), np.int64(26), np.int64(44), np.int64(5), np.int64(48), np.int64(40), np.int64(16), np.int64(28), np.int64(14), np.int64(22)]",geometric,100,0.99,0.001,99.5047769521806,100,1250
