,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
66,300,948.067043392486,48553,4.319426750000275,"[np.int64(25), np.int64(2), np.int64(37), np.int64(17), np.int64(38), np.int64(49), np.int64(21), np.int64(9), np.int64(29), np.int64(20), np.int64(15), np.int64(12), np.int64(47), np.int64(11), np.int64(6), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(8), np.int64(23), np.int64(3), np.int64(24), np.int64(41), np.int64(33), np.int64(0), np.int64(34), np.int64(18), np.int64(4), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(14), np.int64(40), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(42), np.int64(39), np.int64(28), np.int64(16), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(7)]",160,0.1,950
67,350,891.2258272285882,56610,5.0460092500006795,"[np.int64(25), np.int64(2), np.int64(37), np.int64(17), np.int64(38), np.int64(49), np.int64(21), np.int64(9), np.int64(20), np.int64(39), np.int64(15), np.int64(12), np.int64(47), np.int64(11), np.int64(6), np.int64(42), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(8), np.int64(23), np.int64(3), np.int64(24), np.int64(41), np.int64(33), np.int64(0), np.int64(34), np.int64(18), np.int64(4), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(14), np.int64(40), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(28), np.int64(16), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(7)]",160,0.1,950
68,400,871.9435343417207,64663,5.7607077080001545,"[np.int64(25), np.int64(2), np.int64(37), np.int64(17), np.int64(38), np.int64(49), np.int64(21), np.int64(9), np.int64(20), np.int64(39), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(11), np.int64(6), np.int64(42), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(8), np.int64(23), np.int64(3), np.int64(41), np.int64(24), np.int64(0), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(14), np.int64(40), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(28), np.int64(16), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(7)]",160,0.1,950
69,450,859.3565884175993,72715,6.494217333000051,"[np.int64(25), np.int64(20), np.int64(37), np.int64(17), np.int64(38), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(39), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(42), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(8), np.int64(23), np.int64(3), np.int64(41), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(14), np.int64(40), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(28), np.int64(16), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(7)]",160,0.1,950
70,500,855.7433749011697,80768,7.212535833000402,"[np.int64(25), np.int64(20), np.int64(41), np.int64(37), np.int64(17), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(39), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(42), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(8), np.int64(23), np.int64(38), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(14), np.int64(40), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(28), np.int64(16), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(7)]",160,0.1,950
71,550,854.1313557022247,88820,7.9289174170007755,"[np.int64(25), np.int64(39), np.int64(41), np.int64(37), np.int64(17), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(42), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(8), np.int64(23), np.int64(38), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(7), np.int64(40), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(28), np.int64(16), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
72,600,846.1511053525874,96871,8.644696500000464,"[np.int64(25), np.int64(39), np.int64(41), np.int64(37), np.int64(38), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(42), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(8), np.int64(23), np.int64(17), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(7), np.int64(40), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(10), np.int64(28), np.int64(16), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
73,650,829.6617610221704,104925,9.364988333000838,"[np.int64(25), np.int64(39), np.int64(41), np.int64(37), np.int64(38), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(42), np.int64(10), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(23), np.int64(8), np.int64(17), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(7), np.int64(28), np.int64(16), np.int64(40), np.int64(36), np.int64(27), np.int64(1), np.int64(35), np.int64(31), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
74,700,825.0586607727357,112977,10.084476625000207,"[np.int64(25), np.int64(39), np.int64(41), np.int64(37), np.int64(38), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(42), np.int64(10), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(23), np.int64(8), np.int64(17), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(7), np.int64(28), np.int64(16), np.int64(40), np.int64(35), np.int64(27), np.int64(1), np.int64(36), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
75,750,824.4661082682521,121028,10.80301850000069,"[np.int64(25), np.int64(39), np.int64(41), np.int64(37), np.int64(38), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(42), np.int64(10), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(23), np.int64(8), np.int64(17), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(7), np.int64(28), np.int64(16), np.int64(40), np.int64(35), np.int64(1), np.int64(27), np.int64(36), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
76,800,818.4419373382664,129079,11.522973333000664,"[np.int64(7), np.int64(39), np.int64(41), np.int64(37), np.int64(38), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(25), np.int64(42), np.int64(10), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(23), np.int64(8), np.int64(17), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(28), np.int64(16), np.int64(40), np.int64(35), np.int64(1), np.int64(27), np.int64(36), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
77,850,818.4419373382664,137129,12.24412250000023,"[np.int64(7), np.int64(39), np.int64(41), np.int64(37), np.int64(38), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(25), np.int64(42), np.int64(10), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(23), np.int64(8), np.int64(17), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(28), np.int64(16), np.int64(40), np.int64(35), np.int64(1), np.int64(27), np.int64(36), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
78,900,818.4419373382664,140188,12.528238917000635,"[np.int64(7), np.int64(39), np.int64(41), np.int64(37), np.int64(38), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(25), np.int64(42), np.int64(10), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(23), np.int64(8), np.int64(17), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(28), np.int64(16), np.int64(40), np.int64(35), np.int64(1), np.int64(27), np.int64(36), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
79,950,818.4419373382664,140188,12.528238917000635,"[np.int64(7), np.int64(39), np.int64(41), np.int64(37), np.int64(38), np.int64(3), np.int64(49), np.int64(21), np.int64(9), np.int64(2), np.int64(20), np.int64(15), np.int64(12), np.int64(33), np.int64(47), np.int64(0), np.int64(6), np.int64(25), np.int64(42), np.int64(10), np.int64(31), np.int64(44), np.int64(43), np.int64(46), np.int64(30), np.int64(29), np.int64(23), np.int64(8), np.int64(17), np.int64(24), np.int64(11), np.int64(34), np.int64(4), np.int64(18), np.int64(26), np.int64(32), np.int64(22), np.int64(19), np.int64(28), np.int64(16), np.int64(40), np.int64(35), np.int64(1), np.int64(27), np.int64(36), np.int64(48), np.int64(5), np.int64(13), np.int64(45), np.int64(14)]",160,0.1,950
